"L.AQ.1","L.AQ.2","L.BALL.1","L.BALL.2","L.Control.1","L.Control.2","L.Control.3","L.Control.4","L.Control.5","L.Control.6","L.EMPTY.1","L.EMPTY.2","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PCR1.NTC","L.PCR2.NTC","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.S.10","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"Zotu5852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5854",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,1,1,2,0,0,1,3,0,0
"Zotu5855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5857",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu586",0,0,0,0,0,0,0,6,0,0,0,0,12,3,1,4,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1109,0,0,0,0,0,0,0,0,18,7,12,261,19
"Zotu5860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,11,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zotu5865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,13,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Zotu5869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,12,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,276,97,164,306,219,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,13,0,7
"Zotu5872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,14,25,3,6,8,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,13,4,2,1,1,0,2,0,0,0,3,1,0,1,0,3,4,0
"Zotu5874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,4,0,0,0,0,0,4,0,0,0,0,2,0,0
"Zotu5876",0,0,0,0,0,0,0,0,0,0,0,0,13,7,2,4,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,0,0,1,0,0,0
"Zotu5878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,22,0,0,0,4,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5879",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,14,4,5
"Zotu5880",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,0,0,0,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,27,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,1,1,4,9,3,0,0,0,0,0,0,0,2,0,3,2,0,0
"Zotu5885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5886",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,0,141,4,0,0
"Zotu5888",0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,1,0,0,0,0,0,9,0,0,2,0,2,1,5,4,3,2,9,5,0,0,0,0,2,0,0,0,0,0,0,0,1
"Zotu5889",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,6,29,5,2,1,8,9,1,0,0,0,0,0,0,1,6,0,0,1,0,0
"Zotu589",0,0,0,0,0,0,0,0,0,0,0,0,32,14,16,12,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,288,220,236,263,188,0,0,0,0,0,0
"Zotu5890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,38,2,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,2,1,1,2,0,0,0,0,0,0,0,5,3,0,0,0,5
"Zotu5895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,6,18,2,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Zotu5896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,19,2,2,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0
"Zotu5897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,13,2,18,4,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5898",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,13,0,0,0,0,0
"Zotu5899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,13,0,0,0,0,0,0,0,0,5,0,0,10,0
"Zotu59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11369,490,1653,860,4129,528,1521,14386,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,101,264,106,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zotu5900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,5,0,0,0
"Zotu5902",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5903",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,1,0,0,0,0,2,2,4,2,0,3,0,1,1,7,0,0
"Zotu5905",0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,2,0,6,0,0,0,0,0,0,0,0,2,4,2,2,1,3,0,0,2,0,0,0,0,0,2,1,10,4,0,4,0,0
"Zotu5906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,11,1,4,0,0,0,0,0,0
"Zotu5908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,12,10,16,0,0,0,4,16,7,0,0,0,0,0,0,0,0,0,1,0,0,0
"Zotu5909",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,5,12,10,5,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"Zotu591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26,37,21,985,237,162,12,6,7,0,0,0,2,0,0,0,0,0,0,4,0,0
"Zotu5910",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,3
"Zotu5912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,8,3,4,9,9,2,1,1,0,0,0,1,3,2,2,4,3,0,0,1,0,1
"Zotu5913",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,42,5,24
"Zotu5914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,17,30,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5916",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0
"Zotu5918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5919",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,2,3,11,3
"Zotu592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,464,130,343,167,286,1,0,0,0,0,0,0,0,0,0,5,8,1,6,4,14,0,0,0,0,0,0
"Zotu5920",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,3,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zotu5921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,17,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,6,15,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Zotu5926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,18,4,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5928",0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zotu593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1457,348,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5930",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"Zotu5932",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,22,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5936",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,2,1,0,0,1,1,2,2,0,2,5,11,0,9,14,8
"Zotu5937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zotu594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,58,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,12,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Zotu5944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Zotu595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1391,17,0,0,0,0,0,0,0,2,2,5,4,12,7
"Zotu5950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,0,1,0,2,10,7,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
"Zotu5955",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5956",33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,52,3,22,7,219,820,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5960",0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Zotu5961",0,0,0,0,0,0,0,20,0,0,0,0,18,6,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,0,8,0
"Zotu5962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Zotu5965",0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,6,6
"Zotu5967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Zotu5968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,47,49,9,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,595,411,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,10,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Zotu5977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,4,10,1,0,0,0,0,0,1,0,8,1,0,2,0,0
"Zotu598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,718,660,379,26,93,35,0,9,9,11,8,17,12,0,2,0,1,0,0
"Zotu5980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5981",0,0,0,0,0,0,0,16,0,0,0,0,2,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
"Zotu5982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zotu5983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5984",0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,4,22,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Zotu5987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu599",0,0,0,0,0,0,0,15,0,0,0,0,179,117,77,136,75,132,0,0,0,3,4,3,5,2,0,0,0,0,0,0,0,0,0,0,93,139,107,84,76,108,13,25,2,16,7,13
"Zotu5990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,4,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5994",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,14,0,13,2,0,6,1,3,1,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0
"Zotu5998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu5999",0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,9,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,8,0,0,0,0,3,1,1,1,0,0,9,0,0,0,0,1
"Zotu6",0,0,18,62,0,0,0,17297,0,0,0,0,5790,8409,4307,6136,3582,8554,0,0,2410,3359,1663,5395,1466,3304,4,3,2,0,1,3,0,0,0,0,1918,2293,1172,1410,1179,1572,3085,6329,905,5301,3868,5644
"Zotu600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,3691,3026,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6001",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,1,12,17,6,4,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Zotu6002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,8,0
"Zotu6005",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,5,3,10,0,0,0,0,0,0
"Zotu6006",0,0,0,0,0,0,0,4,0,0,0,0,5,5,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3,0,0,0,0,0,0,0,9,19,1,9,5,3
"Zotu6007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6008",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,15,0,0,0,0,0,0,0,0,2,0,0,5,0
"Zotu601",0,0,0,4,0,0,0,175,0,0,0,0,165,146,124,170,154,223,0,0,34,42,52,47,19,42,1,0,0,3,0,1,1,0,0,0,197,197,147,183,170,176,63,111,33,93,61,135
"Zotu6010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Zotu6011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6012",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,7,24,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0
"Zotu6013",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,8,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,23,2,8,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Zotu6016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,19,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu6018",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0
