"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"885",0,0,0,0,0,0,0,6,0,3,0,0,37,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,10,4,5,0,0,8,23,0,40
"887",0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,13,10,5,0,0,0,5,8,0,5,0,5,0,0,0,0,0,0
"888",19,0,6,5,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,11,4,0,0,0,0,0,0,0
"889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890",0,0,0,0,0,0,0,0,0,0,0,0,20,7,24,0,0,0,16,11,31,0,0,0,0,0,0,0,3,4,0,0,3
"891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,6,18,16,30
"893",0,0,0,0,0,0,0,0,0,0,0,0,29,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895",0,0,0,0,0,0,0,0,0,0,0,0,21,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896",0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,6,5,6,4,14,0,4,0,6
"898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,41,29,33,0,0,3,0,0,0,3,0,5,0,0,3
"899",0,0,0,0,0,0,0,0,0,0,0,0,74,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,6,21,99,0,0,0,0,0,0,0,0,0,0,0,0
"901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,67,0,0,0,0,0,0,0,0,0,0,0,0
"903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904",0,0,0,0,0,0,7,0,13,15,0,0,32,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905",0,0,0,0,0,0,3,5,0,5,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906",0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,9,20,6,17,7,16
"907",14,9,6,22,19,51,8,6,17,7,4,6,3,0,6,0,0,0,10,0,0,11,15,3,15,0,11,14,66,6,45,14,48
"908",15,0,5,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,9,3,4
"909",0,0,0,0,0,0,0,0,0,0,0,0,20,0,11,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910",0,0,0,0,0,0,0,0,0,0,0,0,33,21,20,10,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"912",0,0,0,0,0,0,0,0,3,5,0,0,89,18,30,0,0,0,15,30,23,0,0,0,0,0,0,0,0,0,0,0,0
"913",0,0,0,0,0,0,0,0,0,0,0,0,66,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914",0,0,0,0,0,0,0,0,0,19,0,0,36,14,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915",0,0,0,0,3,7,16,10,24,24,4,8,0,0,0,0,0,0,0,0,0,3,6,55,0,0,0,0,5,0,7,3,7
"916",0,0,0,0,0,0,0,8,0,52,7,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,27,8,0,31,0,0,0,0,0,0
"920",39,9,13,12,24,54,0,17,92,7,0,0,0,3,24,0,3,0,0,0,0,0,0,3,6,0,3,0,10,0,7,0,8
"922",0,0,0,0,0,0,0,0,0,0,0,0,3,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923",0,0,0,0,0,0,0,0,0,0,7,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924",0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,16,21,39,0,0,0,0,0,0,0,0,0,0,0,0
"927",0,0,0,0,0,0,0,0,0,0,0,0,46,27,13,18,0,3,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"928",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,15,9,13
"929",0,0,0,0,0,0,0,0,0,0,0,0,49,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,6,0,0,0,6,4,8,8,21
"931",0,0,0,0,0,0,0,0,0,0,0,0,36,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,3,9,16,31
"933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,8,47,5,0,0,0,0,0,0,0,0,0,0,0,0
"934",0,0,0,0,0,0,0,5,4,3,6,26,5,5,9,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937",12,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938",0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,3,0,0,0,0,14,30,9,24,3,4,0,0,0,0,0,0
"939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,0,8,0,7,0,10,0,8
"940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,39
"941",0,0,0,0,0,0,0,0,11,0,0,0,72,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,38,15,0,0,0,0,0,0,0,0,0,0,0,0
"943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0
"944",0,0,0,0,0,0,0,10,4,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945",0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,21,10,9,0,0,0,0,0,0,0,19,0,24,0,0
"947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,37,0,0,0,0,0,0,0,0,0,0,0,0
"948",0,5,0,4,0,6,0,0,0,0,0,0,7,4,15,4,0,0,6,7,4,5,3,0,0,0,0,0,0,0,0,0,0
"950",0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"951",0,0,0,0,0,0,0,5,11,9,0,0,22,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955",0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956",0,0,0,0,0,0,20,9,17,12,21,16,40,4,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,87,155,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958",0,0,0,0,0,0,0,0,18,0,10,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959",0,0,0,0,0,0,26,8,0,14,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"960",19,0,6,14,11,30,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"963",0,0,0,0,0,0,6,12,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,16,6,0,0,0,0,0,0
"964",0,0,0,0,0,0,0,0,0,0,0,0,60,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"966",0,0,0,0,0,0,0,0,0,0,0,0,32,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967",0,0,0,0,6,0,0,0,0,0,0,0,11,6,4,0,12,3,0,0,0,0,0,4,12,4,14,0,0,0,0,0,0
"968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,4,19,9,29,0,0,0,0,0,0,0,0,0,0,0,0
"969",0,0,0,0,0,0,0,0,0,11,0,0,62,10,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"970",19,3,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"972",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,21,17,22
"973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,9,4,6,4,7,7
"974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"975",0,0,0,0,0,0,0,0,3,0,0,0,0,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976",0,0,0,0,0,0,0,0,0,0,0,0,29,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,14,22,9,38,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"979",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982",0,0,0,0,0,0,0,0,0,0,0,0,21,8,11,4,3,0,18,13,8,0,0,0,0,0,0,6,4,0,4,3,0
"983",0,0,0,0,0,0,0,0,0,0,0,0,21,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984",0,0,0,0,0,0,0,0,0,0,0,0,14,22,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"985",0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"986",0,0,0,0,0,0,0,0,0,0,0,0,0,164,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,6,17,6,18,17,8
"988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"989",0,0,0,0,0,0,0,0,0,0,0,0,40,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990",0,0,0,0,0,0,0,0,0,0,0,0,57,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991",0,0,0,0,0,0,0,0,0,0,0,0,24,14,32,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992",0,0,0,0,0,0,0,0,0,0,0,0,34,12,25,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
"993",0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,71,0
"994",0,0,0,0,0,0,0,0,0,0,0,0,23,8,8,0,0,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997",0,0,0,0,0,0,0,0,0,0,0,0,39,23,29,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998",0,0,0,0,0,0,0,0,0,0,0,0,13,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,13,12,7,8,0,0,0,0,0,0
"1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001",0,0,0,0,0,0,0,0,0,0,0,0,14,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002",0,7,0,0,0,0,0,0,0,0,0,0,8,6,15,4,32,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"1003",0,0,0,0,0,0,9,13,11,21,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0
"1005",0,0,0,0,0,0,4,0,3,3,3,0,126,35,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,102,0,0,0,0,0,0,3,0,0,0,0,0
"1008",0,0,0,0,0,0,0,68,0,31,0,0,215,3,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0
"1009",0,0,0,0,0,0,0,0,4,4,0,0,31,24,45,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010",0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011",0,0,0,0,0,0,0,0,0,3,0,0,11,6,5,25,8,0,12,9,5,0,0,0,3,0,0,0,0,0,0,0,0
"1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,7,11,7,7,5,0,0,0,0,0,0,0,0,0,0,0
"1013",0,0,0,0,0,0,3,6,0,14,3,13,18,16,19,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014",0,0,0,0,0,0,6,0,60,0,0,0,0,0,0,0,3,0,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0
"1015",0,0,0,0,0,0,4,4,11,14,6,13,4,0,0,0,0,0,6,0,5,13,16,0,7,5,7,4,17,8,14,6,10
"1016",0,0,0,0,0,0,0,0,0,0,0,0,55,10,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017",0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018",0,0,0,0,0,0,0,0,0,0,0,0,23,19,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,12,3,3,5,3
"1020",50,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021",750,154,151,336,355,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39,92,16,84,33,170
"1022",0,0,0,0,0,0,0,0,0,0,0,0,5790,16832,2217,8293,6134,1299,674,934,4810,0,0,0,0,0,0,0,0,0,0,0,0
"1023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024",22,3,7,15,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025",0,0,0,0,0,0,10,4,0,20,7,11,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,9,0,0,0,0,51,0,6,0,0,0,0,0
"1027",0,0,0,0,0,0,7,0,4,3,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028",0,0,0,0,0,0,0,0,0,0,0,3,78,12,39,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030",0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0
"1031",0,0,0,0,0,0,0,0,0,0,0,0,25,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032",0,0,0,0,0,0,0,0,0,0,0,0,37,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033",0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034",19,5,7,8,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036",0,0,0,0,0,0,0,0,0,0,0,0,6,61,5,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0
"1037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,9,14,5,7
"1038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,12,12,20
"1039",0,0,0,0,0,0,0,0,0,0,0,0,45,5,9,4,5,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0
"1040",0,0,0,0,0,0,0,0,0,0,0,0,87,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042",0,0,0,0,0,0,7,0,8,0,0,0,59,19,78,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043",0,0,0,0,0,0,4,0,0,0,0,0,23,11,34,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"1045",0,0,0,0,0,0,0,0,0,0,0,5,10,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046",0,0,0,0,0,0,0,0,0,0,0,0,68,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,8,4,17
"1048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,12,19
"1049",0,0,0,0,0,0,0,0,0,0,0,77,13,0,12,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,12,0,7
"1052",0,0,0,0,0,0,3,4,0,0,0,8,19,23,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",0,0,0,0,0,0,0,0,0,0,0,0,6,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054",0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055",6,0,0,0,3,0,5,0,0,0,0,0,0,12,9,4,0,0,0,0,3,0,0,0,0,0,0,3,5,4,16,0,0
"1056",0,0,0,0,0,0,4,3,6,13,16,20,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060",0,0,0,0,0,0,0,0,0,0,0,0,48,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061",0,0,0,0,0,0,0,0,0,0,0,0,12,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062",0,0,0,0,0,0,0,0,0,0,0,0,81,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063",0,0,0,0,0,0,8,8,4,3,15,10,22,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064",0,0,0,0,0,0,0,9,14,0,4,9,17,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,6,4,11,4,9,22
"1066",0,0,0,0,0,0,0,0,0,0,0,0,79,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,23,5,0
"1068",0,0,0,0,0,0,0,0,0,0,0,0,4,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069",0,0,0,0,0,0,0,0,0,0,0,0,6,16,10,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0
"1070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,3,5,4,21
"1072",0,0,0,0,0,0,5,6,0,0,17,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1073",0,0,0,0,0,0,0,0,6,10,10,9,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,48,0,0,0,0,0,0,0,0,0,0,0,0
"1078",0,0,0,0,0,0,0,4,0,0,0,0,8,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079",0,0,0,0,0,0,0,0,28,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,16,20,36,66
"1080",0,0,0,0,0,0,0,0,0,18,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082",0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,0,3
"1083",0,0,0,0,0,0,0,0,0,0,0,0,25,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084",0,0,0,0,0,0,0,0,0,0,0,0,28,7,22,0,0,0,3,4,5,0,0,0,3,0,0,0,0,0,0,0,0
"1085",0,0,0,0,0,0,0,8,11,29,0,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086",0,0,0,0,0,0,0,0,0,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"1087",0,0,0,0,0,0,0,0,0,0,0,0,43,16,78,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088",0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"1092",0,0,0,0,0,0,0,0,0,0,0,0,28,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",0,0,0,0,0,0,3,0,0,0,0,0,62,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"1097",0,0,0,0,0,0,0,0,0,0,0,0,20,17,27,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098",0,0,0,0,0,0,0,0,0,0,0,0,8,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099",0,0,0,0,0,0,0,0,0,0,0,0,7,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100",0,0,0,0,0,0,0,5,23,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,16,0,10,5,0,0,4,3,8,0,3
"1102",0,0,0,0,0,0,0,0,0,0,0,0,28,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,5,0,3,0,0,0,0,0,0,8,7,13,0,0,9
"1104",0,0,0,0,0,0,0,0,0,0,4,9,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",0,0,0,0,0,0,55,0,0,0,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
"1110",0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,48,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"1111",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,10,8,0,9,12,7,0,0,0,0,0,0
"1113",0,0,0,0,0,0,0,0,0,0,0,0,38,13,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",4,0,3,3,6,6,0,3,0,20,11,20,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,6,5,6,0,0,0,3,0,0
"1116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
